ResponseId;type;item;value
R_8Uh20oK7cdbmkdX;positive;2;NA
R_8Uh20oK7cdbmkdX;positive;3;NA
R_8Uh20oK7cdbmkdX;positive;4;NA
R_8Uh20oK7cdbmkdX;positive;5;NA
R_8Uh20oK7cdbmkdX;negative;1;Some immigrants choose not to intergrate into British Society
R_8Uh20oK7cdbmkdX;negative;2;Immigration puts pressure on public services
R_8Uh20oK7cdbmkdX;negative;3;Immigration pushes down wages
R_8Uh20oK7cdbmkdX;negative;4;NA
R_8Uh20oK7cdbmkdX;negative;5;NA
R_2LJLLGqVFXXQjEB;positive;1;Nothing
R_2LJLLGqVFXXQjEB;positive;2;NA
R_2LJLLGqVFXXQjEB;positive;3;NA
R_2LJLLGqVFXXQjEB;positive;4;NA
R_2LJLLGqVFXXQjEB;positive;5;NA
R_2LJLLGqVFXXQjEB;negative;1;Hostile religions
R_2LJLLGqVFXXQjEB;negative;2;Too many children
R_2LJLLGqVFXXQjEB;negative;3;Not working in anything that generates tax
R_2LJLLGqVFXXQjEB;negative;4;Not speaking English
R_2LJLLGqVFXXQjEB;negative;5;Not intergrating
R_2yg5tAakKZrduCh;positive;1;New food
R_2yg5tAakKZrduCh;positive;2;New dress
R_2yg5tAakKZrduCh;positive;3;Different cultures bring something new.
R_2yg5tAakKZrduCh;positive;4;UK has always been multicultural
R_2yg5tAakKZrduCh;positive;5;Enables UK to become more progressive.
R_2yg5tAakKZrduCh;negative;1;Far right media dislikes.
R_2yg5tAakKZrduCh;negative;2;Far right government dislikes.
R_2yg5tAakKZrduCh;negative;3;People get concerned about limited resources.
R_2yg5tAakKZrduCh;negative;4;People argue multiculturalism doesnt work.
R_2yg5tAakKZrduCh;negative;5;People like beige food.
R_2FQLl9WAAUAHm1J;positive;1;Support economic growth
R_2FQLl9WAAUAHm1J;positive;2;Bringing enterpreneural skills
R_2FQLl9WAAUAHm1J;positive;3;Immigrant fill critical skill shortage
R_2FQLl9WAAUAHm1J;positive;4;It helps strengthen global trade
R_2FQLl9WAAUAHm1J;positive;5;Immigrant contribute to innovation.
R_2FQLl9WAAUAHm1J;negative;1;Increased pressure on healthcare
R_2FQLl9WAAUAHm1J;negative;2;Job competition
R_2FQLl9WAAUAHm1J;negative;3;Pressure on local infastructure
R_2FQLl9WAAUAHm1J;negative;4;Increased demand on housing
R_2FQLl9WAAUAHm1J;negative;5;Risk of exploitation of immigrant workers
R_8mPqAX7tW9eXaZn;positive;1;Provides key workers where there are shortages
R_8mPqAX7tW9eXaZn;positive;2;Often provides skilled workers
R_8mPqAX7tW9eXaZn;positive;3;Mixing with other people is a good thing
R_8mPqAX7tW9eXaZn;positive;4;Come over and pay taxes
R_8mPqAX7tW9eXaZn;positive;5;Provide a net contribution to the UK
R_8mPqAX7tW9eXaZn;negative;1;NA
R_8mPqAX7tW9eXaZn;negative;2;NA
R_8mPqAX7tW9eXaZn;negative;3;NA
R_8mPqAX7tW9eXaZn;negative;4;NA
R_8mPqAX7tW9eXaZn;negative;5;NA
R_8lEQ6fossmGszol;positive;1;Diversity - different perspectives and ideas
R_8lEQ6fossmGszol;positive;2;Fixes job market (migrants more willing to do important work that Brits feel is beneath them)
R_8lEQ6fossmGszol;positive;3;Levels out birth rate and combats aging population
R_8lEQ6fossmGszol;positive;4;Diversity in food and restaurants!
R_8lEQ6fossmGszol;positive;5;NA
R_8lEQ6fossmGszol;negative;1;Individuals coming to the UK may have experienced significant trauma (eg. refugees) and require a lot of support from the government/NHS
R_8lEQ6fossmGszol;negative;2;There may be clashes between cultures
R_8lEQ6fossmGszol;negative;3;NA
R_8lEQ6fossmGszol;negative;4;NA
R_8lEQ6fossmGszol;negative;5;NA
R_8fO9CDrLJgEV4WU;positive;1;They fill jobs others won’t ir can’t do
R_8fO9CDrLJgEV4WU;positive;2;New life into the UK
R_8fO9CDrLJgEV4WU;positive;3;New skills and entrepreners
R_8fO9CDrLJgEV4WU;positive;4;We’re helping people in need
R_8fO9CDrLJgEV4WU;positive;5;NA
R_8fO9CDrLJgEV4WU;negative;1;Too many people in the UK
R_8fO9CDrLJgEV4WU;negative;2;People taking advantage
R_8fO9CDrLJgEV4WU;negative;3;Some have criminal intent
R_8fO9CDrLJgEV4WU;negative;4;NA
R_8fO9CDrLJgEV4WU;negative;5;NA
R_8mIcXV6Mqqk3EUI;positive;1;Immigration fills labor shortages
R_8mIcXV6Mqqk3EUI;positive;2;It brings cultural diversity
R_8mIcXV6Mqqk3EUI;positive;3;Immigrants contribute to the economy through taxes
R_8mIcXV6Mqqk3EUI;positive;4;Immigration fosters innovation
R_8mIcXV6Mqqk3EUI;positive;5;NA
R_8mIcXV6Mqqk3EUI;negative;1;Competition for jobs
R_8mIcXV6Mqqk3EUI;negative;2;Strain on housing availability
R_8mIcXV6Mqqk3EUI;negative;3;Risk of exploitation of migrant workers
R_8mIcXV6Mqqk3EUI;negative;4;NA
R_8mIcXV6Mqqk3EUI;negative;5;NA
R_8W9QQUaANLpzavf;positive;1;To fill a skilled worker gap
R_8W9QQUaANLpzavf;positive;2;"""New"" people can provide different insights"
R_8W9QQUaANLpzavf;positive;3;NA
R_8W9QQUaANLpzavf;positive;4;NA
R_8W9QQUaANLpzavf;positive;5;NA
R_8W9QQUaANLpzavf;negative;1;Integration problems with mass immigration
R_8W9QQUaANLpzavf;negative;2;Resentment if treatment is perceived to be unfair
R_8W9QQUaANLpzavf;negative;3;Cultural clashes
R_8W9QQUaANLpzavf;negative;4;Use of people as a political weapon
R_8W9QQUaANLpzavf;negative;5;Financial costs of illegal immigration
R_2hc4Br46ORCKXFq;positive;1;If workers are skilled and contribute to the economy
R_2hc4Br46ORCKXFq;positive;2;Nothing else
R_2hc4Br46ORCKXFq;positive;3;NA
R_2hc4Br46ORCKXFq;positive;4;NA
R_2hc4Br46ORCKXFq;positive;5;NA
R_2hc4Br46ORCKXFq;negative;1;Use of taxpayer money to pay for people
R_2hc4Br46ORCKXFq;negative;2;Often dont know background of people- criminals etc
R_2hc4Br46ORCKXFq;negative;3;Not compatable with western values often time
R_2hc4Br46ORCKXFq;negative;4;Reduce resources for citizens
R_2hc4Br46ORCKXFq;negative;5;Dont integrate with society
R_8F4C3vcibJkSDze;positive;1;Increase workforce
R_8F4C3vcibJkSDze;positive;2;Culture exchange
R_8F4C3vcibJkSDze;positive;3;Economic growth
R_8F4C3vcibJkSDze;positive;4;NA
R_8F4C3vcibJkSDze;positive;5;NA
R_8F4C3vcibJkSDze;negative;1;Overpopulation
R_8F4C3vcibJkSDze;negative;2;Increase in crime rate
R_8F4C3vcibJkSDze;negative;3;Job scarcity
R_8F4C3vcibJkSDze;negative;4;NA
R_8F4C3vcibJkSDze;negative;5;NA
R_2DewwCYH7GTkhJJ;positive;1;workers can come over and assist with jobs
R_2DewwCYH7GTkhJJ;positive;2;NA
R_2DewwCYH7GTkhJJ;positive;3;NA
R_2DewwCYH7GTkhJJ;positive;4;NA
R_2DewwCYH7GTkhJJ;positive;5;NA
R_2DewwCYH7GTkhJJ;negative;1;too lenient with who can immigrate
R_2DewwCYH7GTkhJJ;negative;2;currently out of control
R_2DewwCYH7GTkhJJ;negative;3;takes money and housing away from UK citizens
R_2DewwCYH7GTkhJJ;negative;4;causes unrest in UK
R_2DewwCYH7GTkhJJ;negative;5;NA
R_2XheAYcNlZ1pQzq;positive;1;Fill job shortages
R_2XheAYcNlZ1pQzq;positive;2;Contribute to paying tax
R_2XheAYcNlZ1pQzq;positive;3;Diverse culture
R_2XheAYcNlZ1pQzq;positive;4;NA
R_2XheAYcNlZ1pQzq;positive;5;NA
R_2XheAYcNlZ1pQzq;negative;1;Segregate society
R_2XheAYcNlZ1pQzq;negative;2;Demand on public services
R_2XheAYcNlZ1pQzq;negative;3;NA
R_2XheAYcNlZ1pQzq;negative;4;NA
R_2XheAYcNlZ1pQzq;negative;5;NA
R_8qBKDNokdEmhFwl;positive;1;diversity
R_8qBKDNokdEmhFwl;positive;2;cultural wealth
R_8qBKDNokdEmhFwl;positive;3;boosts economy
R_8qBKDNokdEmhFwl;positive;4;expands knowledge
R_8qBKDNokdEmhFwl;positive;5;job opportunities
R_8qBKDNokdEmhFwl;negative;1;less housing
R_8qBKDNokdEmhFwl;negative;2;NA
R_8qBKDNokdEmhFwl;negative;3;NA
R_8qBKDNokdEmhFwl;negative;4;NA
R_8qBKDNokdEmhFwl;negative;5;NA
R_23vGPFOgVJ56XAJ;positive;1;a bigger variety of food
R_23vGPFOgVJ56XAJ;positive;2;NA
R_23vGPFOgVJ56XAJ;positive;3;NA
R_23vGPFOgVJ56XAJ;positive;4;NA
R_23vGPFOgVJ56XAJ;positive;5;NA
R_23vGPFOgVJ56XAJ;negative;1;erosion of traditions
R_23vGPFOgVJ56XAJ;negative;2;language confusion
R_23vGPFOgVJ56XAJ;negative;3;religious bigotry
R_23vGPFOgVJ56XAJ;negative;4;NA
R_23vGPFOgVJ56XAJ;negative;5;NA
R_2URrXRiN8P8B4gF;positive;1;NHS Workforce
R_2URrXRiN8P8B4gF;positive;2;Carer Workforce
R_2URrXRiN8P8B4gF;positive;3;Inivation
R_2URrXRiN8P8B4gF;positive;4;Increase to GDP
R_2URrXRiN8P8B4gF;positive;5;UK replacement rate too low
R_2URrXRiN8P8B4gF;negative;1;Decreased GDP per capita
R_2URrXRiN8P8B4gF;negative;2;Lack of intergration to uk society
R_2URrXRiN8P8B4gF;negative;3;Pressure on public services
R_2URrXRiN8P8B4gF;negative;4;Pressure on housing
R_2URrXRiN8P8B4gF;negative;5;Low value imigration
R_2IDZkVtjocVysxg;positive;1;Cultural enrichment
R_2IDZkVtjocVysxg;positive;2;Stronger economy
R_2IDZkVtjocVysxg;positive;3;Younger population
R_2IDZkVtjocVysxg;positive;4;NA
R_2IDZkVtjocVysxg;positive;5;NA
R_2IDZkVtjocVysxg;negative;1;Failure to integrate
R_2IDZkVtjocVysxg;negative;2;Increase in crime
R_2IDZkVtjocVysxg;negative;3;Strain on resources
R_2IDZkVtjocVysxg;negative;4;Conflicting cultures
R_2IDZkVtjocVysxg;negative;5;NA
R_8C4o1JReU1aZGCL;positive;1;brings more culture to the uk
R_8C4o1JReU1aZGCL;positive;2;immigrants bring beneficial skills and talent
R_8C4o1JReU1aZGCL;positive;3;they have a good effect on economy
R_8C4o1JReU1aZGCL;positive;4;NA
R_8C4o1JReU1aZGCL;positive;5;NA
R_8C4o1JReU1aZGCL;negative;1;NA
R_8C4o1JReU1aZGCL;negative;2;NA
R_8C4o1JReU1aZGCL;negative;3;NA
R_8C4o1JReU1aZGCL;negative;4;NA
R_8C4o1JReU1aZGCL;negative;5;NA
R_2b2l9psjxRzOhDr;positive;1;Talent from overseas
R_2b2l9psjxRzOhDr;positive;2;Diversity
R_2b2l9psjxRzOhDr;positive;3;Helping asylum seekers
R_2b2l9psjxRzOhDr;positive;4;Freedom of movement
R_2b2l9psjxRzOhDr;positive;5;NA
R_2b2l9psjxRzOhDr;negative;1;It is causing unrest
R_2b2l9psjxRzOhDr;negative;2;NA
R_2b2l9psjxRzOhDr;negative;3;NA
R_2b2l9psjxRzOhDr;negative;4;NA
R_2b2l9psjxRzOhDr;negative;5;NA
R_8jd8ZW5fcaYlZOF;positive;1;Certain types of labour required
R_8jd8ZW5fcaYlZOF;positive;2;NA
R_8jd8ZW5fcaYlZOF;positive;3;NA
R_8jd8ZW5fcaYlZOF;positive;4;NA
R_8jd8ZW5fcaYlZOF;positive;5;NA
R_8jd8ZW5fcaYlZOF;negative;1;Pressure on services
R_8jd8ZW5fcaYlZOF;negative;2;Clash in culture
R_8jd8ZW5fcaYlZOF;negative;3;Unwillingness to integrate and therefore creating a fractured society
R_8jd8ZW5fcaYlZOF;negative;4;Drain on resources
R_8jd8ZW5fcaYlZOF;negative;5;NA
R_8L70CFLjJP19Pht;positive;1;NA
R_8L70CFLjJP19Pht;positive;2;NA
R_8L70CFLjJP19Pht;positive;3;NA
R_8L70CFLjJP19Pht;positive;4;NA
R_8L70CFLjJP19Pht;positive;5;NA
R_8L70CFLjJP19Pht;negative;1;Pressure on Public Services
R_8L70CFLjJP19Pht;negative;2;Different cultures not aligned with ours
R_8L70CFLjJP19Pht;negative;3;Unknown backgrounds potentially dangerous
R_8L70CFLjJP19Pht;negative;4;Lack of housing
R_8L70CFLjJP19Pht;negative;5;Public funding
R_2Myxmxwijht4HZi;positive;1;Migrants are usually hard working, with a positive attitude
R_2Myxmxwijht4HZi;positive;2;Migrants add to our cultural mix, making a rich culture
R_2Myxmxwijht4HZi;positive;3;Migration is part of human nature, and part of the UK’s history, which should be celebrated
R_2Myxmxwijht4HZi;positive;4;Helping others in need, like asylum-seekers, is a British thing to do, if not a human thing to do.
R_2Myxmxwijht4HZi;positive;5;People are people, and all migrants are people, who deserve respect.
R_2Myxmxwijht4HZi;negative;1;Illegal immigration leads to lack of control
R_2Myxmxwijht4HZi;negative;2;People crossing the channel in small boats is very dangerous, and must be stopped.
R_2Myxmxwijht4HZi;negative;3;Some criminals make money from desperate people wanting to cross the channel in small boats
R_2Myxmxwijht4HZi;negative;4;I naturally like control, and I think we should be able to control our boarders - not necessarily stop migrants, but know who, from where and why.
R_2Myxmxwijht4HZi;negative;5;If ordinary people of a country are struggling, there is usually tension towards migrants
R_2kNttMsOpSYoiEp;positive;1;Can be asset to economy
R_2kNttMsOpSYoiEp;positive;2;Can fill jobs that need doing
R_2kNttMsOpSYoiEp;positive;3;Can have the skills we need and are lacking
R_2kNttMsOpSYoiEp;positive;4;Creating positive cosmoplitan society
R_2kNttMsOpSYoiEp;positive;5;NA
R_2kNttMsOpSYoiEp;negative;1;Too many people here
R_2kNttMsOpSYoiEp;negative;2;Don't contribute to economy
R_2kNttMsOpSYoiEp;negative;3;Drain on UK services
R_2kNttMsOpSYoiEp;negative;4;Causing unsettlement within UK
R_2kNttMsOpSYoiEp;negative;5;Increased crime with some immigrants
R_89hl4UtG5M1zBXW;positive;1;Economic Growth
R_89hl4UtG5M1zBXW;positive;2;Workforce Contribution
R_89hl4UtG5M1zBXW;positive;3;Demographic Balance
R_89hl4UtG5M1zBXW;positive;4;Cultural Diversity
R_89hl4UtG5M1zBXW;positive;5;NA
R_89hl4UtG5M1zBXW;negative;1;Pressure on Public Services
R_89hl4UtG5M1zBXW;negative;2;Social & Political Tensions
R_89hl4UtG5M1zBXW;negative;3;NA
R_89hl4UtG5M1zBXW;negative;4;NA
R_89hl4UtG5M1zBXW;negative;5;NA
R_8SIAjTsrWEPp3Ek;positive;1;We are a safe country for people fleeing war or persecution
R_8SIAjTsrWEPp3Ek;positive;2;Mixing of cultures from all over the world
R_8SIAjTsrWEPp3Ek;positive;3;Increase our workforce to balance ageing population and lower birth rates
R_8SIAjTsrWEPp3Ek;positive;4;New people bringing new skills and ideas
R_8SIAjTsrWEPp3Ek;positive;5;Increased genetic diversity
R_8SIAjTsrWEPp3Ek;negative;1;Pressure on existing services eg housing, schools, healthcare
R_8SIAjTsrWEPp3Ek;negative;2;NA
R_8SIAjTsrWEPp3Ek;negative;3;NA
R_8SIAjTsrWEPp3Ek;negative;4;NA
R_8SIAjTsrWEPp3Ek;negative;5;NA
R_878wtifdDHxXdw2;positive;1;NA
R_878wtifdDHxXdw2;positive;2;NA
R_878wtifdDHxXdw2;positive;3;NA
R_878wtifdDHxXdw2;positive;4;NA
R_878wtifdDHxXdw2;positive;5;NA
R_878wtifdDHxXdw2;negative;1;impact on public services
R_878wtifdDHxXdw2;negative;2;neighbourhoods becoming mostly foreign
R_878wtifdDHxXdw2;negative;3;lack of integration
R_878wtifdDHxXdw2;negative;4;uncertainty of identity
R_878wtifdDHxXdw2;negative;5;unsustainable population growth
R_2rNuDiaKK90vpBi;positive;1;helps fill job vacancies
R_2rNuDiaKK90vpBi;positive;2;leads to a mix of cultures
R_2rNuDiaKK90vpBi;positive;3;provides opportunites for broadening our outlook
R_2rNuDiaKK90vpBi;positive;4;helpd build links to other countries
R_2rNuDiaKK90vpBi;positive;5;NA
R_2rNuDiaKK90vpBi;negative;1;might put pressure on services
R_2rNuDiaKK90vpBi;negative;2;is used by far right political actors to create unrest
R_2rNuDiaKK90vpBi;negative;3;asylum seeker numbers look likely to increase
R_2rNuDiaKK90vpBi;negative;4;NA
R_2rNuDiaKK90vpBi;negative;5;NA
R_2xraWuEBrwZdaQF;positive;1;often enriches culture
R_2xraWuEBrwZdaQF;positive;2;replenishes country's skills pool
R_2xraWuEBrwZdaQF;positive;3;diversity can produce vibrant places, innovation and understanding and move everyone forwards
R_2xraWuEBrwZdaQF;positive;4;NA
R_2xraWuEBrwZdaQF;positive;5;NA
R_2xraWuEBrwZdaQF;negative;1;tensions between different belief systems
R_2xraWuEBrwZdaQF;negative;2;imported disputes
R_2xraWuEBrwZdaQF;negative;3;persisting non-UK/European identity
R_2xraWuEBrwZdaQF;negative;4;NA
R_2xraWuEBrwZdaQF;negative;5;NA
R_85El3Afme6SaiiD;positive;1;bigger workforce
R_85El3Afme6SaiiD;positive;2;more tax payers
R_85El3Afme6SaiiD;positive;3;improves age mixture
R_85El3Afme6SaiiD;positive;4;more openness
R_85El3Afme6SaiiD;positive;5;internationalism
R_85El3Afme6SaiiD;negative;1;requires more house building
R_85El3Afme6SaiiD;negative;2;damages social cohesion
R_85El3Afme6SaiiD;negative;3;causes nationalistic feelings
R_85El3Afme6SaiiD;negative;4;NA
R_85El3Afme6SaiiD;negative;5;NA
R_2o4EbZEqfNuA4zZ;positive;1;Job Opportunity
R_2o4EbZEqfNuA4zZ;positive;2;Security
R_2o4EbZEqfNuA4zZ;positive;3;Strong Economy
R_2o4EbZEqfNuA4zZ;positive;4;Better Education
R_2o4EbZEqfNuA4zZ;positive;5;NA
R_2o4EbZEqfNuA4zZ;negative;1;Racisms
R_2o4EbZEqfNuA4zZ;negative;2;Discrimination
R_2o4EbZEqfNuA4zZ;negative;3;NA
R_2o4EbZEqfNuA4zZ;negative;4;NA
R_2o4EbZEqfNuA4zZ;negative;5;NA
R_2zjdOlXBLD3WkWb;positive;1;diversity
R_2zjdOlXBLD3WkWb;positive;2;fills workmarket shortages
R_2zjdOlXBLD3WkWb;positive;3;NA
R_2zjdOlXBLD3WkWb;positive;4;NA
R_2zjdOlXBLD3WkWb;positive;5;NA
R_2zjdOlXBLD3WkWb;negative;1;crime
R_2zjdOlXBLD3WkWb;negative;2;pressure on public resources
R_2zjdOlXBLD3WkWb;negative;3;NA
R_2zjdOlXBLD3WkWb;negative;4;NA
R_2zjdOlXBLD3WkWb;negative;5;NA
R_2bUBkb5ijfDIU8c;positive;1;We need certain numbers of immigration to help support our businesses
R_2bUBkb5ijfDIU8c;positive;2;We need certain numbers of immigration to help support our NHS
R_2bUBkb5ijfDIU8c;positive;3;We need immigration because the numbers of UK children is on the decrease
R_2bUBkb5ijfDIU8c;positive;4;NA
R_2bUBkb5ijfDIU8c;positive;5;NA
R_2bUBkb5ijfDIU8c;negative;1;The UK do not have the finances to support huge numbers of immigration
R_2bUBkb5ijfDIU8c;negative;2;The UK does not have the infrastructure to support huge numbers of immigration
R_2bUBkb5ijfDIU8c;negative;3;There is not enough accommodation in the UK
R_2bUBkb5ijfDIU8c;negative;4;There are not enough schools for the children of huge numbers of immigration
R_2bUBkb5ijfDIU8c;negative;5;The culture of some immigrants treat women differently hence the more indecent assaults etc
R_2Y4DS2StrnEXkc8;positive;1;Fills low skilled job vacancies
R_2Y4DS2StrnEXkc8;positive;2;NA
R_2Y4DS2StrnEXkc8;positive;3;NA
R_2Y4DS2StrnEXkc8;positive;4;NA
R_2Y4DS2StrnEXkc8;positive;5;NA
R_2Y4DS2StrnEXkc8;negative;1;Most of them claim benefits so are a drain on our finances rather than contributing to them
R_2Y4DS2StrnEXkc8;negative;2;They are eroding British Culture
R_2Y4DS2StrnEXkc8;negative;3;They expect better treatment than people born here and play the racism card if they don’t get their own way
R_2Y4DS2StrnEXkc8;negative;4;They take jobs that British people could have
R_2Y4DS2StrnEXkc8;negative;5;They are a drain on our NHS
R_8OCeyFxK2NJi0ZI;positive;1;NA
R_8OCeyFxK2NJi0ZI;positive;2;NA
R_8OCeyFxK2NJi0ZI;positive;3;NA
R_8OCeyFxK2NJi0ZI;positive;4;NA
R_8OCeyFxK2NJi0ZI;positive;5;NA
R_8OCeyFxK2NJi0ZI;negative;1;Population
R_8OCeyFxK2NJi0ZI;negative;2;Facilities
R_8OCeyFxK2NJi0ZI;negative;3;Crime
R_8OCeyFxK2NJi0ZI;negative;4;Minority
R_8OCeyFxK2NJi0ZI;negative;5;NA
R_232dyQIHXNfmnId;positive;1;It upsets the nazis.
R_232dyQIHXNfmnId;positive;2;I feel more at ease when there are a wide variety of people around.
R_232dyQIHXNfmnId;positive;3;It gives us a wide range of perspectives.
R_232dyQIHXNfmnId;positive;4;It often means we get the best in a field impacting Britain.
R_232dyQIHXNfmnId;positive;5;It (at least should) make people more naturally tolerant of people who are different from them. It is no coincidence that I, growing up in Chertsey, didn't really learn about racism til late through primary school, and and see people as people, whereas where I live currently (and I hate) is all white people who only see a handful of people who are obviously different from them, and they are low IQ and racist.
R_232dyQIHXNfmnId;negative;1;"I think sometimes immigrants become a bit ""secular"", which I understand because we seek out others with the same experiences/beliefs as us, but I think sometimes it can be to a detriment."
R_232dyQIHXNfmnId;negative;2;NA
R_232dyQIHXNfmnId;negative;3;NA
R_232dyQIHXNfmnId;negative;4;NA
R_232dyQIHXNfmnId;negative;5;NA
R_8D19mVtEmuQ7I4H;positive;1;Enriching for society, with fresh ideas brought in
R_8D19mVtEmuQ7I4H;positive;2;Interesting for people to get to know other cultures
R_8D19mVtEmuQ7I4H;positive;3;Can bring in talent from abroad for our services and workforce
R_8D19mVtEmuQ7I4H;positive;4;May make people more tolerant
R_8D19mVtEmuQ7I4H;positive;5;Can help people from worse areas to thrive
R_8D19mVtEmuQ7I4H;negative;1;Hard to keep record of, and therefore monitor
R_8D19mVtEmuQ7I4H;negative;2;Can lead to segregated communities
R_8D19mVtEmuQ7I4H;negative;3;Increases language barriers in society
R_8D19mVtEmuQ7I4H;negative;4;Immigrants may not adapt to our cultural norms
R_8D19mVtEmuQ7I4H;negative;5;Infrastructure may be put under stress
R_8LomxxpdRsVJZKr;positive;1;Economic contribution
R_8LomxxpdRsVJZKr;positive;2;Cultural diversity
R_8LomxxpdRsVJZKr;positive;3;International reputation
R_8LomxxpdRsVJZKr;positive;4;NA
R_8LomxxpdRsVJZKr;positive;5;NA
R_8LomxxpdRsVJZKr;negative;1;Pressure on public services
R_8LomxxpdRsVJZKr;negative;2;NA
R_8LomxxpdRsVJZKr;negative;3;NA
R_8LomxxpdRsVJZKr;negative;4;NA
R_8LomxxpdRsVJZKr;negative;5;NA
R_2m3sTUGyoQYe3ow;positive;1;The legal route is good
R_2m3sTUGyoQYe3ow;positive;2;Hard workers
R_2m3sTUGyoQYe3ow;positive;3;Highly qualified
R_2m3sTUGyoQYe3ow;positive;4;Boost economy
R_2m3sTUGyoQYe3ow;positive;5;NA
R_2m3sTUGyoQYe3ow;negative;1;Illegals are unvetted
R_2m3sTUGyoQYe3ow;negative;2;Strain on nhs
R_2m3sTUGyoQYe3ow;negative;3;Have to house and feed them
R_2m3sTUGyoQYe3ow;negative;4;Strain on housing
R_2m3sTUGyoQYe3ow;negative;5;NA
R_8M3Yeer2rw1bylW;positive;1;Diversity
R_8M3Yeer2rw1bylW;positive;2;Different ideas
R_8M3Yeer2rw1bylW;positive;3;Nice food
R_8M3Yeer2rw1bylW;positive;4;Workforce help, i.e. NHS staff
R_8M3Yeer2rw1bylW;positive;5;Melting pot
R_8M3Yeer2rw1bylW;negative;1;Organised crime
R_8M3Yeer2rw1bylW;negative;2;Abuse of vulnerable people
R_8M3Yeer2rw1bylW;negative;3;NA
R_8M3Yeer2rw1bylW;negative;4;NA
R_8M3Yeer2rw1bylW;negative;5;NA
R_2tDXoZ0ShaJb70E;positive;1;Diverse culture
R_2tDXoZ0ShaJb70E;positive;2;Fill jobs
R_2tDXoZ0ShaJb70E;positive;3;Assist people seeking asylum
R_2tDXoZ0ShaJb70E;positive;4;Diverse food
R_2tDXoZ0ShaJb70E;positive;5;help birthrate
R_2tDXoZ0ShaJb70E;negative;1;Pressure on services
R_2tDXoZ0ShaJb70E;negative;2;Unsafe methods of entry
R_2tDXoZ0ShaJb70E;negative;3;Inclusion in communities
R_2tDXoZ0ShaJb70E;negative;4;NA
R_2tDXoZ0ShaJb70E;negative;5;NA
R_2cctgmpIAqcZOHY;positive;1;more diverse population
